contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
research highlights,Split sites,,[],True,"[""Abigail Klopper""]","Klopper, A. Split sites. Nature Phys13, 1037 (2017).",50,2,0,aplusplus,10.1038/nphys4320,https://doi.org/10.1038/nphys4320,,11,nphys,nature physics,1509494400,2017-11-01,biological-physics,https://www.nature.com/articles/nphys4320,13
news & views,Topological order gets active,,[],True,"[""Andrea Al\u00f9""]","Alù, A. Topological order gets active. Nature Phys13, 1038–1039 (2017).",283,1,3,aplusplus,10.1038/nphys4216,https://doi.org/10.1038/nphys4216,,11,nphys,nature physics,1500249600,2017-07-17,condensed-matter-physics;fluid-dynamics,https://www.nature.com/articles/nphys4216,13
news & views,Sticky fingers,,[],True,"[""Federico Levi""]","Levi, F. Sticky fingers. Nature Phys13, 1039 (2017).",618,3,0,aplusplus,10.1038/nphys4313,https://doi.org/10.1038/nphys4313,,11,nphys,nature physics,1509494400,2017-11-01,mechanical-properties;organic-molecules-in-materials-science;wetting,https://www.nature.com/articles/nphys4313,13
news & views,That quantum feeling,,[],True,"[""Elisabetta Collini""]","Collini, E. That quantum feeling. Nature Phys13, 1040 (2017).",365,19,0,aplusplus,10.1038/nphys4256,https://doi.org/10.1038/nphys4256,,11,nphys,nature physics,1505692800,2017-09-18,biophotonics,https://www.nature.com/articles/nphys4256,13
news & views,Kitaev physics crystalized,,[],True,"[""Natalia Perkins""]","Perkins, N. Kitaev physics crystalized. Nature Phys13, 1041–1042 (2017).",328,6,0,aplusplus,10.1038/nphys4298,https://doi.org/10.1038/nphys4298,,11,nphys,nature physics,1507507200,2017-10-09,electronic-properties-and-materials;phase-transitions-and-critical-phenomena;quantum-fluids-and-solids,https://www.nature.com/articles/nphys4298,13
review article,The physics of quantum materials,"<p>The physical description of all materials is rooted in quantum mechanics, which describes how atoms bond and electrons interact at a fundamental level. Although these quantum effects can in many cases be approximated by a classical description at the macroscopic level, in recent years there has been growing interest in material systems where quantum effects remain manifest over a wider range of energy and length scales. Such quantum materials include superconductors, graphene, topological insulators, Weyl semimetals, quantum spin liquids, and spin ices. Many of them derive their properties from reduced dimensionality, in particular from confinement of electrons to two-dimensional sheets. Moreover, they tend to be materials in which electrons cannot be considered as independent particles but interact strongly and give rise to collective excitations known as quasiparticles. In all cases, however, quantum-mechanical effects fundamentally alter properties of the material. This Review surveys the electronic properties of quantum materials through the prism of the electron wavefunction, and examines how its entanglement and topology give rise to a rich variety of quantum states and phases; these are less classically describable than conventional ordered states also driven by quantum mechanics, such as ferromagnetism.</p>",[],False,"[""B. Keimer"", ""J. E. Moore""]","Keimer, B., Moore, J. The physics of quantum materials. Nature Phys13, 1045–1055 (2017).",10000,52,96,aplusplus,10.1038/nphys4302,https://doi.org/10.1038/nphys4302,The biggest questions in science;Quantum materials,11,nphys,nature physics,1509321600,2017-10-30,quantum-physics;theoretical-physics,https://www.nature.com/articles/nphys4302,13
review article,Emergent functions of quantum materials,"<p>Materials can harbour quantum many-body systems, most typically in the form of strongly correlated electrons in solids, that lead to novel and remarkable functions thanks to emergence&#8212;collective behaviours that arise from strong interactions among the elements. These include the Mott transition, high-temperature superconductivity, topological superconductivity, colossal magnetoresistance, giant magnetoelectric effect, and topological insulators. These phenomena will probably be crucial for developing the next-generation quantum technologies that will meet the urgent technological demands for achieving a sustainable and safe society. Dissipationless electronics using topological currents and quantum spins, energy harvesting such as photovoltaics and thermoelectrics, and secure quantum computing and communication are the three major fields of applications working towards this goal. Here, we review the basic principles and the current status of the emergent phenomena and functions in materials from the viewpoint of strong correlation and topology.</p>",[],False,"[""Yoshinori Tokura"", ""Masashi Kawasaki"", ""Naoto Nagaosa""]","Tokura, Y., Kawasaki, M. & Nagaosa, N. Emergent functions of quantum materials. Nature Phys13, 1056–1068 (2017).",9572,36,103,aplusplus,10.1038/nphys4274,https://doi.org/10.1038/nphys4274,40 years of the quantum Hall effect;The biggest questions in science;Quantum materials,11,nphys,nature physics,1506297600,2017-09-25,electronic-devices;electronic-properties-and-materials;ferroelectrics-and-multiferroics;superconducting-properties-and-materials;topological-matter,https://www.nature.com/articles/nphys4274,13
letter,Magnetic pseudo-fields in a rotating electron–nuclear spin system,,[],True,"[""A.\u00a0A. Wood"", ""E. Lilette"", ""Y. Y. Fein"", ""V. S. Perunicic"", ""L.\u00a0C.\u00a0L. Hollenberg"", ""R. E. Scholten"", ""A. M. Martin""]","Wood, A., Lilette, E., Fein, Y. et al. Magnetic pseudo-fields in a rotating electron–nuclear spin system. Nature Phys13, 1070–1073 (2017).",1003,21,12,aplusplus,10.1038/nphys4221,https://doi.org/10.1038/nphys4221,,11,nphys,nature physics,1502064000,2017-08-07,quantum-metrology;quantum-physics;sensors,https://www.nature.com/articles/nphys4221,13
letter,Thermodynamic evidence for a nematic phase transition at the onset of the pseudogap in YBa2Cu3Oy,,[],True,"[""Y. Sato"", ""S. Kasahara"", ""H. Murayama"", ""Y. Kasahara"", ""E.-G. Moon"", ""T. Nishizaki"", ""T. Loew"", ""J. Porras"", ""B. Keimer"", ""T. Shibauchi"", ""Y. Matsuda""]","Sato, Y., Kasahara, S., Murayama, H. et al. Thermodynamic evidence for a nematic phase transition at the onset of the pseudogap in YBa2Cu3Oy. Nature Phys13, 1074–1078 (2017).",2491,6,88,aplusplus,10.1038/nphys4205,https://doi.org/10.1038/nphys4205,,11,nphys,nature physics,1500854400,2017-07-24,electronic-properties-and-materials;phase-transitions-and-critical-phenomena;superconducting-properties-and-materials,https://www.nature.com/articles/nphys4205,13
letter,Majorana fermions in the Kitaev quantum spin system α-RuCl3,,[],True,"[""Seung-Hwan Do"", ""Sang-Youn Park"", ""Junki Yoshitake"", ""Joji Nasu"", ""Yukitoshi Motome"", ""Yong\u00a0Seung Kwon"", ""D. T. Adroja"", ""D. J. Voneshen"", ""Kyoo Kim"", ""T.-H. Jang"", ""J.-H. Park"", ""Kwang-Yong Choi"", ""Sungdae Ji""]","Do, SH., Park, SY., Yoshitake, J. et al. Majorana fermions in the Kitaev quantum spin system α-RuCl3. Nature Phys13, 1079–1084 (2017).",5812,17,136,aplusplus,10.1038/nphys4264,https://doi.org/10.1038/nphys4264,,11,nphys,nature physics,1505692800,2017-09-18,condensed-matter-physics;quantum-fluids-and-solids,https://www.nature.com/articles/nphys4264,13
letter,Large anomalous Nernst effect at room temperature in a chiral antiferromagnet,,[],True,"[""Muhammad Ikhlas"", ""Takahiro Tomita"", ""Takashi Koretsune"", ""Michi-To Suzuki"", ""Daisuke Nishio-Hamane"", ""Ryotaro Arita"", ""Yoshichika Otani"", ""Satoru Nakatsuji""]","Ikhlas, M., Tomita, T., Koretsune, T. et al. Large anomalous Nernst effect at room temperature in a chiral antiferromagnet. Nature Phys13, 1085–1090 (2017).",8136,17,166,aplusplus,10.1038/nphys4181,https://doi.org/10.1038/nphys4181,,11,nphys,nature physics,1500854400,2017-07-24,devices-for-energy-harvesting;electronic-properties-and-materials;magnetic-properties-and-materials,https://www.nature.com/articles/nphys4181,13
letter,Topological sound in active-liquid metamaterials,,[],True,"[""Anton Souslov"", ""Benjamin C. van Zuiden"", ""Denis Bartolo"", ""Vincenzo Vitelli""]","Souslov, A., van Zuiden, B., Bartolo, D. et al. Topological sound in active-liquid metamaterials. Nature Phys13, 1091–1094 (2017).",3807,28,101,aplusplus,10.1038/nphys4193,https://doi.org/10.1038/nphys4193,Active Matter,11,nphys,nature physics,1500249600,2017-07-17,condensed-matter-physics;fluid-dynamics,https://www.nature.com/articles/nphys4193,13
letter,Coupling the Leidenfrost effect and elastic deformations to power sustained bouncing,,[],True,"[""Scott R. Waitukaitis"", ""Antal Zuiderwijk"", ""Anton Souslov"", ""Corentin Coulais"", ""Martin van Hecke""]","Waitukaitis, S., Zuiderwijk, A., Souslov, A. et al. Coupling the Leidenfrost effect and elastic deformations to power sustained bouncing. Nature Phys13, 1095–1099 (2017).",3264,146,19,aplusplus,10.1038/nphys4194,https://doi.org/10.1038/nphys4194,,11,nphys,nature physics,1500854400,2017-07-24,fluid-dynamics;gels-and-hydrogels,https://www.nature.com/articles/nphys4194,13
letter,Geometrical frustration yields fibre formation in self-assembly,,[],True,"[""Martin Lenz"", ""Thomas A. Witten""]","Lenz, M., Witten, T. Geometrical frustration yields fibre formation in self-assembly. Nature Phys13, 1100–1104 (2017).",1442,27,18,aplusplus,10.1038/nphys4184,https://doi.org/10.1038/nphys4184,,11,nphys,nature physics,1499040000,2017-07-03,biological-physics;self-assembly,https://www.nature.com/articles/nphys4184,13
letter,Solutal Marangoni flows of miscible liquids drive transport without surface contamination,,[],True,"[""Hyoungsoo Kim"", ""Koen Muller"", ""Orest Shardt"", ""Shahriar Afkhami"", ""Howard A. Stone""]","Kim, H., Muller, K., Shardt, O. et al. Solutal Marangoni flows of miscible liquids drive transport without surface contamination. Nature Phys13, 1105–1110 (2017).",3379,39,35,aplusplus,10.1038/nphys4214,https://doi.org/10.1038/nphys4214,,11,nphys,nature physics,1501459200,2017-07-31,fluid-dynamics;fluids,https://www.nature.com/articles/nphys4214,13
letter,Coherent control of an opsin in living brain tissue,,[],True,"[""Kush Paul"", ""Parijat Sengupta"", ""Eugene D. Ark"", ""Haohua Tu"", ""Youbo Zhao"", ""Stephen\u00a0A. Boppart""]","Paul, K., Sengupta, P., Ark, E. et al. Coherent control of an opsin in living brain tissue. Nature Phys13, 1111–1116 (2017).",1333,104,9,aplusplus,10.1038/nphys4257,https://doi.org/10.1038/nphys4257,,11,nphys,nature physics,1505692800,2017-09-18,biological-physics;biophotonics;biophysics,https://www.nature.com/articles/nphys4257,13
article,Observation of topological edge states in parity–time-symmetric quantum walks,"<p>The study of non-Hermitian systems with parity&#8211;time (PT) symmetry is a rapidly developing frontier. Realized in recent experiments, PT-symmetric classical optical systems with balanced gain and loss hold great promise for future applications. Here we report the experimental realization of passive PT-symmetric quantum dynamics for single photons by temporally alternating photon losses in the quantum walk interferometers. The ability to impose PT symmetry allows us to realize and investigate Floquet topological phases driven by PT-symmetric quantum walks. We observe topological edge states between regions with different bulk topological properties and confirm the robustness of these edge states with respect to PT-symmetry-preserving perturbations and PT-symmetry-breaking static disorder. Our results contribute towards the realization of quantum mechanical PT-synthetic devices and suggest exciting possibilities for the exploration of the topological properties of non-Hermitian systems using discrete-time quantum walks.</p>",[],False,"[""L. Xiao"", ""X. Zhan"", ""Z. H. Bian"", ""K. K. Wang"", ""X. Zhang"", ""X. P. Wang"", ""J. Li"", ""K. Mochizuki"", ""D. Kim"", ""N. Kawakami"", ""W. Yi"", ""H. Obuse"", ""B. C. Sanders"", ""P. Xue""]","Xiao, L., Zhan, X., Bian, Z. et al. Observation of topological edge states in parity–time-symmetric quantum walks. Nature Phys13, 1117–1123 (2017).",4343,28,199,aplusplus,10.1038/nphys4204,https://doi.org/10.1038/nphys4204,,11,nphys,nature physics,1501459200,2017-07-31,quantum-information;quantum-simulation;single-photons-and-quantum-effects,https://www.nature.com/articles/nphys4204,13
article,Negative permittivity in bubble and stripe phases,"<p>The physics of itinerant electrons in condensed matter is by and large governed by repulsive Coulomb forces. However, attractive interactions may emerge and prevail in determining the ground state despite the pervasive Coulomb repulsion. A notable example is electron pairing and superconductivity. The interplay of attractive and repulsive interactions may also instigate spontaneous symmetry lowering and clustering of charges in geometric patterns even without net attraction. Both types of attractive interaction triggered physics&#8212;pairing and charge ordering&#8212;are at play in two-dimensional electron systems exposed to a quantizing magnetic field. The charge ordering has been concluded indirectly from transport behaviour. Here we report the observation of negative permittivity present solely when bubble and stripe phases form. In conjunction with a theoretical model, the negative permittivity provides evidence for the underlying attractive exchange-correlation energy which sufficiently countervails Coulomb repulsion at small distances to enable and mediate charge clustering.</p>",[],False,"[""B. Friess"", ""Y. Peng"", ""B. Rosenow"", ""F. von Oppen"", ""V. Umansky"", ""K. von Klitzing"", ""J. H. Smet""]","Friess, B., Peng, Y., Rosenow, B. et al. Negative permittivity in bubble and stripe phases. Nature Phys13, 1124–1129 (2017).",618,1,15,aplusplus,10.1038/nphys4213,https://doi.org/10.1038/nphys4213,,11,nphys,nature physics,1500854400,2017-07-24,electronic-properties-and-materials;phase-transitions-and-critical-phenomena;quantum-hall,https://www.nature.com/articles/nphys4213,13
article,A high-temperature quantum spin liquid with polaron spins,"<p>The existence of a quantum spin liquid (QSL) in which quantum fluctuations of spins are sufficiently strong to preclude spin ordering down to zero temperature was originally proposed theoretically more than 40 years ago, but its experimental realization turned out to be very elusive. Here we report on an almost ideal spin liquid state that appears to be realized by atomic-cluster spins on the triangular lattice of a charge-density wave state of 1T-TaS<sub>2</sub>. In this system, the charge excitations have a well-defined gap of &#8764;0.3&#8201;eV, while nuclear quadrupole resonance and muon-spin-relaxation experiments reveal that the spins show gapless QSL dynamics and no long-range magnetic order at least down to 70&#8201;mK. Canonical T<sup>2</sup> power-law temperature dependence of the spin relaxation dynamics characteristic of a QSL is observed from 200&#8201;K to T<sub>f</sub> = 55&#8201;K. Below this temperature, we observe a new gapless state with reduced density of spin excitations and high degree of local disorder signifying new quantum spin order emerging from the QSL.</p>",[],False,"[""Martin Klanj\u0161ek"", ""Andrej Zorko"", ""Rok \u017ditko"", ""Jernej Mravlje"", ""Zvonko Jagli\u010di\u0107"", ""Pabitra\u00a0Kumar Biswas"", ""Peter Prelov\u0161ek"", ""Dragan Mihailovic"", ""Denis Ar\u010don""]","Klanjšek, M., Zorko, A., Žitko, R. et al.A high-temperature quantum spin liquid with polaron spins. Nature Phys13, 1130–1134 (2017).",2394,40,56,aplusplus,10.1038/nphys4212,https://doi.org/10.1038/nphys4212,,11,nphys,nature physics,1501459200,2017-07-31,electronic-properties-and-materials;magnetic-properties-and-materials,https://www.nature.com/articles/nphys4212,13
article,Forward and inverse kinetic energy cascades in Jupiter's turbulent weather layer,"<p>Jupiter&#8217;s turbulent weather layer contains phenomena of many different sizes, from local storms up to the Great Red Spot and banded jets. The global circulation is driven by complex interactions with (as yet uncertain) small-scale processes. We have calculated structure functions and kinetic energy spectral fluxes from Cassini observations over a wide range of length scales in Jupiter&#8217;s atmosphere. We found evidence for an inverse cascade of kinetic energy from length scales comparable to the first baroclinic Rossby deformation radius up to the global jet scale, but also a forward cascade of kinetic energy from the deformation radius to smaller scales. This second result disagrees with the traditional picture of Jupiter&#8217;s atmospheric dynamics, but has some similarities with mesoscale phenomena in the Earth&#8217;s atmosphere and oceans. We conclude that the inverse cascade driving Jupiter&#8217;s jets may have a dominant energy source at scales close to the deformation radius, such as baroclinic instability.</p>",[],False,"[""Roland M. B. Young"", ""Peter L. Read""]","Young, R., Read, P. Forward and inverse kinetic energy cascades in Jupiter’s turbulent weather layer. Nature Phys13, 1135–1140 (2017).",713,19,33,aplusplus,10.1038/nphys4227,https://doi.org/10.1038/nphys4227,,11,nphys,nature physics,1502668800,2017-08-14,fluid-dynamics;giant-planets,https://www.nature.com/articles/nphys4227,13
measure for measure,When lost in a multiverse,,[],True,"[""Andre Geim""]","Geim, A. When lost in a multiverse. Nature Phys13, 1142 (2017).",523,9,1,aplusplus,10.1038/nphys4310,https://doi.org/10.1038/nphys4310,,11,nphys,nature physics,1509494400,2017-11-01,graphene;quantum-hall;quantum-metrology;scientific-community,https://www.nature.com/articles/nphys4310,13
