contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
letter,Positive noise cross-correlation in hybrid superconducting and normal-metal three-terminal devices,,[],True,"[""Jian Wei"", ""V. Chandrasekhar""]","Wei, J., Chandrasekhar, V. Positive noise cross-correlation in hybrid superconducting and normal-metal three-terminal devices. Nature Phys6, 494–498 (2010).",425,1,90,aplusplus,10.1038/nphys1669,https://doi.org/10.1038/nphys1669,,7,nphys,nature physics,1273968000,2010-05-16,,https://www.nature.com/articles/nphys1669,6
letter,Coupling and proximity effects in the superfluid transition in 4He dots,,[],True,"[""Justin K. Perron"", ""Mark O. Kimball"", ""Kevin P. Mooney"", ""Francis M. Gasparini""]","Perron, J., Kimball, M., Mooney, K. et al. Coupling and proximity effects in the superfluid transition in4He dots. Nature Phys6, 499–502 (2010).",73,9,20,aplusplus,10.1038/nphys1671,https://doi.org/10.1038/nphys1671,,7,nphys,nature physics,1274572800,2010-05-23,,https://www.nature.com/articles/nphys1671,6
letter,The Widom line as the crossover between liquid-like and gas-like behaviour in supercritical fluids,,[],True,"[""G. G. Simeoni"", ""T. Bryk"", ""F. A. Gorelli"", ""M. Krisch"", ""G. Ruocco"", ""M. Santoro"", ""T. Scopigno""]","Simeoni, G., Bryk, T., Gorelli, F. et al. The Widom line as the crossover between liquid-like and gas-like behaviour in supercritical fluids. Nature Phys6, 503–507 (2010).",2260,6,246,aplusplus,10.1038/nphys1683,https://doi.org/10.1038/nphys1683,,7,nphys,nature physics,1275782400,2010-06-06,,https://www.nature.com/articles/nphys1683,6
letter,Ultralong-range energy transfer by interatomic Coulombic decay in an extreme quantum system,,[],True,"[""Nicolas Sisourat"", ""Nikolai V. Kryzhevoi"", ""P\u0159emysl Koloren\u010d"", ""Simona Scheit"", ""Till Jahnke"", ""Lorenz S. Cederbaum""]","Sisourat, N., Kryzhevoi, N., Kolorenč, P. et al. Ultralong-range energy transfer by interatomic Coulombic decay in an extreme quantum system. Nature Phys6, 508–511 (2010).",423,0,103,aplusplus,10.1038/nphys1685,https://doi.org/10.1038/nphys1685,,7,nphys,nature physics,1275782400,2010-06-06,,https://www.nature.com/articles/nphys1685,6
letter,Thermalization of a two-dimensional photonic gas in a 'white wall' photon box,,[],True,"[""Jan Klaers"", ""Frank Vewinger"", ""Martin Weitz""]","Klaers, J., Vewinger, F. & Weitz, M. Thermalization of a two-dimensional photonic gas in a ‘white wall’ photon box. Nature Phys6, 512–515 (2010).",814,0,107,aplusplus,10.1038/nphys1680,https://doi.org/10.1038/nphys1680,,7,nphys,nature physics,1275177600,2010-05-30,,https://www.nature.com/articles/nphys1680,6
letter,Propulsion generated by diffusion-driven flow,,[],True,"[""Michael R. Allshouse"", ""Michael F. Barad"", ""Thomas Peacock""]","Allshouse, M., Barad, M. & Peacock, T. Propulsion generated by diffusion-driven flow. Nature Phys6, 516–519 (2010).",465,0,24,aplusplus,10.1038/nphys1686,https://doi.org/10.1038/nphys1686,,7,nphys,nature physics,1276992000,2010-06-20,,https://www.nature.com/articles/nphys1686,6
article,Detecting the orientation of magnetic fields in galaxy clusters,"<p>Clusters of galaxies, filled with hot magnetized plasma, are the largest bound objects in existence and an important touchstone in understanding the formation of structures in our Universe. In such clusters, thermal conduction follows field lines, so magnetic fields strongly shape the cluster&#8217;s thermal history; that some have not since cooled and collapsed is a mystery. In a seemingly unrelated puzzle, recent observations of Virgo cluster spiral galaxies imply ridges of strong, coherent magnetic fields offset from their centre. Here we demonstrate, using three-dimensional magnetohydrodynamical simulations, that such ridges are easily explained by galaxies sweeping up field lines as they orbit inside the cluster. This magnetic drape is then lit up with cosmic rays from the galaxies&#8217; stars, generating coherent polarized emission at the galaxies&#8217; leading edges. This immediately presents a technique for probing local orientations and characteristic length scales of cluster magnetic fields. The first application of this technique, mapping the field of the Virgo cluster, gives a startling result: outside a central region, the magnetic field is preferentially oriented radially as predicted by the magnetothermal instability. Our results strongly suggest a mechanism for maintaining some clusters in a &#8216;non-cooling-core&#8217;&#160;state.</p>",[],False,"[""Christoph Pfrommer"", ""Jonathan Dursi""]","Pfrommer, C., Dursi, J. Detecting the orientation of magnetic fields in galaxy clusters. Nature Phys6, 520–526 (2010).",80,10,54,aplusplus,10.1038/nphys1657,https://doi.org/10.1038/nphys1657,,7,nphys,nature physics,1273968000,2010-05-16,,https://www.nature.com/articles/nphys1657,6
article,Persistent currents and quantized vortices in a polariton superfluid,"<p>After the discovery of zero viscosity in liquid helium, other fundamental properties of the superfluidity phenomenon have been revealed. One of them, irrotational flow, gives rise to quantized vortices and persistent currents. Those are the landmarks of superfluidity in its modern understanding. Recently, a new variety of dissipationless fluid behaviour has been found in microcavities under the optical parametric regime. Here we report the observation of metastable persistent polariton superflows sustaining a quantized angular momentum, m, after applying a 2-ps laser pulse carrying a vortex state. We observe a transfer of angular momentum to the steady-state condensate, which sustains vorticity for as long as it can be tracked. Furthermore, we study the stability of quantized vortices with m=2. The experiments are analysed using a generalized two-component Gross&#8211;Pitaevskii equation. These results demonstrate the control of metastable persistent currents and show the peculiar superfluid character of non-equilibrium polariton condensates.</p>",[],False,"[""D. Sanvitto"", ""F. M. Marchetti"", ""M. H. Szyma\u0144ska"", ""G. Tosi"", ""M. Baudisch"", ""F. P. Laussy"", ""D. N. Krizhanovskii"", ""M. S. Skolnick"", ""L. Marrucci"", ""A. Lema\u00eetre"", ""J. Bloch"", ""C. Tejedor"", ""L. Vi\u00f1a""]","Sanvitto, D., Marchetti, F., Szymańska, M. et al. Persistent currents and quantized vortices in a polariton superfluid. Nature Phys6, 527–533 (2010).",554,6,213,aplusplus,10.1038/nphys1668,https://doi.org/10.1038/nphys1668,,7,nphys,nature physics,1274572800,2010-05-23,,https://www.nature.com/articles/nphys1668,6
article,Many-body exciton states in self-assembled quantum dots coupled to a Fermi sea,"<p>Many-body interactions give rise to fascinating physics such as the X-ray Fermi-edge singularity in metals, the Kondo effect in the resistance of metals with magnetic impurities and the fractional quantum Hall effect. Here we report the observation of striking many-body effects in the optical spectra of a semiconductor quantum dot interacting with a degenerate electron gas. A semiconductor quantum dot is an artificial atom, the properties of which can be controlled by means of a tunnel coupling between a metallic contact and the quantum dot. Previous studies concern mostly the regime of weak tunnel coupling, whereas here we investigate the regime of strong coupling, which markedly modifies the optical spectra. In particular we observe two many-body exciton states: Mahan and hybrid excitons. These experimental results open the route towards the observation of a tunable Kondo effect in excited states of semiconductors and are of importance for the technological implementation of quantum dots in devices for quantum information processing.</p>",[],False,"[""N. A. J. M. Kleemans"", ""J. van Bree"", ""A. O. Govorov"", ""J. G. Keizer"", ""G. J. Hamhuis"", ""R. N\u00f6tzel"", ""A. Yu. Silov"", ""P. M. Koenraad""]","Kleemans, N., van Bree, J., Govorov, A. et al. Many-body exciton states in self-assembled quantum dots coupled to a Fermi sea. Nature Phys6, 534–538 (2010).",378,0,47,aplusplus,10.1038/nphys1673,https://doi.org/10.1038/nphys1673,,7,nphys,nature physics,1274572800,2010-05-23,,https://www.nature.com/articles/nphys1673,6
article,Quantum random networks,"<p>Quantum mechanics offers new possibilities to process and transmit information. In recent years, algorithms and cryptographic protocols exploiting the superposition principle and the existence of entangled states have been designed. They should allow us to realize communication and computational tasks that outperform any classical strategy. Here we show that quantum mechanics also provides fresh perspectives in the field of random networks. Already the simplest model of a classical random graph changes markedly when extended to the quantum case, where we obtain a distinct behaviour of the critical probabilities at which different subgraphs appear. In particular, in a network of N nodes, any quantum subgraph can be generated by local operations and classical communication if the entanglement between pairs of nodes scales as N<sup>&#8722;2</sup>. This result also opens up new vistas in the domain of quantum networks and their applications.</p>",[],False,"[""S. Perseguers"", ""M. Lewenstein"", ""A. Ac\u00edn"", ""J. I. Cirac""]","Perseguers, S., Lewenstein, M., Acín, A. et al. Quantum random networks. Nature Phys6, 539–543 (2010).",620,3,73,aplusplus,10.1038/nphys1665,https://doi.org/10.1038/nphys1665,,7,nphys,nature physics,1273968000,2010-05-16,,https://www.nature.com/articles/nphys1665,6
article,Turing patterns in network-organized activator–inhibitor systems,"<p>Turing instability in activator&#8211;inhibitor systems provides a paradigm of non-equilibrium self-organization; it has been extensively investigated for biological and chemical processes. Turing instability should also be possible in networks, and general mathematical methods for its treatment have been formulated previously. However, only examples of regular lattices and small networks were explicitly considered. Here we study Turing patterns in large random networks, which reveal striking differences from the classical behaviour. The initial linear instability leads to spontaneous differentiation of the network nodes into activator-rich and activator-poor groups. The emerging Turing patterns become furthermore strongly reshaped at the subsequent nonlinear stage. Multiple coexisting stationary states and hysteresis effects are observed. This peculiar behaviour can be understood in the framework of a mean-field theory. Our results offer a new perspective on self-organization phenomena in systems organized as complex networks. Potential applications include ecological metapopulations, synthetic ecosystems, cellular networks of early biological morphogenesis, and networks of coupled chemical nanoreactors.</p>",[],False,"[""Hiroya Nakao"", ""Alexander S. Mikhailov""]","Nakao, H., Mikhailov, A. Turing patterns in network-organized activator–inhibitor systems. Nature Phys6, 544–550 (2010).",877,2,186,aplusplus,10.1038/nphys1651,https://doi.org/10.1038/nphys1651,,7,nphys,nature physics,1272153600,2010-04-25,,https://www.nature.com/articles/nphys1651,6
addendum,Superconducting quantum interference proximity transistor,,[],True,"[""Francesco Giazotto"", ""Joonas T. Peltonen"", ""Matthias Meschke"", ""Jukka P. Pekola""]","Giazotto, F., Peltonen, J., Meschke, M. et al. Superconducting quantum interference proximity transistor. Nature Phys6, 551 (2010).",122,0,0,aplusplus,10.1038/nphys1721,https://doi.org/10.1038/nphys1721,,7,nphys,nature physics,1277942400,2010-07-01,,https://www.nature.com/articles/nphys1721,6
