contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
research highlights,Jump across,,[],True,"[""Luke Fleet""]","Fleet, L. Jump across. Nature Phys11, 620 (2015).",70,0,1,aplusplus,10.1038/nphys3441,https://doi.org/10.1038/nphys3441,,8,nphys,nature physics,1438300800,2015-07-31,spintronics;two-dimensional-materials,https://www.nature.com/articles/nphys3441,11
research highlights,Competitive advantage,,[],True,"[""Andrea Taroni""]","Taroni, A. Competitive advantage. Nature Phys11, 620 (2015).",216,8,1,aplusplus,10.1038/nphys3442,https://doi.org/10.1038/nphys3442,,8,nphys,nature physics,1438300800,2015-07-31,nonlinear-phenomena;statistical-physics,https://www.nature.com/articles/nphys3442,11
news & views,Drive round the twist,,[],True,"[""Minhaeng Cho""]","Cho, M. Drive round the twist. Nature Phys11, 621–622 (2015).",117,2,5,aplusplus,10.1038/nphys3395,https://doi.org/10.1038/nphys3395,,8,nphys,nature physics,1435536000,2015-06-29,chemical-physics;high-harmonic-generation;ultrafast-photonics,https://www.nature.com/articles/nphys3395,11
news & views,Unravelling the tangle,,[],True,"[""Jacopo Bertolotti""]","Bertolotti, J. Unravelling the tangle. Nature Phys11, 622–623 (2015).",131,1,4,aplusplus,10.1038/nphys3389,https://doi.org/10.1038/nphys3389,,8,nphys,nature physics,1435536000,2015-06-29,optical-physics,https://www.nature.com/articles/nphys3389,11
news & views,Turning off the lights,,[],True,"[""Richard de Grijs""]","de Grijs, R. Turning off the lights. Nature Phys11, 623–624 (2015).",11,1,1,aplusplus,10.1038/nphys3431,https://doi.org/10.1038/nphys3431,,8,nphys,nature physics,1438300800,2015-07-31,stars,https://www.nature.com/articles/nphys3431,11
news & views,The ABC of 2D materials,,[],True,"[""Alberto F. Morpurgo""]","Morpurgo, A. The ABC of 2D materials. Nature Phys11, 625–626 (2015).",426,0,21,aplusplus,10.1038/nphys3430,https://doi.org/10.1038/nphys3430,,8,nphys,nature physics,1438300800,2015-07-31,electronic-properties-and-materials;graphene;structure-of-solids-and-liquids;two-dimensional-materials,https://www.nature.com/articles/nphys3430,11
news & views,Wanna be quantum,,[],True,"[""Angelo Bassi""]","Bassi, A. Wanna be quantum. Nature Phys11, 626–627 (2015).",148,3,1,aplusplus,10.1038/nphys3390,https://doi.org/10.1038/nphys3390,,8,nphys,nature physics,1438300800,2015-07-31,quantum-physics,https://www.nature.com/articles/nphys3390,11
progress article,Structured quantum waves,"<p>The study of structured optical waves has enhanced our understanding of light and numerous experimental methods now enable the control of the angular momentum and radial distributions. Recently, these wavestructuring techniques have been successfully applied to the generation and shaping of electron beams, leading to promising practical and fundamental advances. Here, we discuss recent progress in the emerging field of electron beam shaping, and explore the unique attributes that distinguish electron beams from their photonic analogues.</p>",[],False,"[""J\u00e9r\u00e9mie Harris"", ""Vincenzo Grillo"", ""Erfan Mafakheri"", ""Gian Carlo Gazzadi"", ""Stefano Frabboni"", ""Robert W. Boyd"", ""Ebrahim Karimi""]","Harris, J., Grillo, V., Mafakheri, E. et al. Structured quantum waves. Nature Phys11, 629–634 (2015).",619,22,73,aplusplus,10.1038/nphys3404,https://doi.org/10.1038/nphys3404,,8,nphys,nature physics,1438300800,2015-07-31,matter-waves-and-particle-beams;single-photons-and-quantum-effects,https://www.nature.com/articles/nphys3404,11
letter,Resolving the vacuum fluctuations of an optomechanical system using an artificial atom,,[],True,"[""F. Lecocq"", ""J. D. Teufel"", ""J. Aumentado"", ""R. W. Simmonds""]","Lecocq, F., Teufel, J., Aumentado, J. et al. Resolving the vacuum fluctuations of an optomechanical system using an artificial atom. Nature Phys11, 635–639 (2015).",872,16,62,aplusplus,10.1038/nphys3365,https://doi.org/10.1038/nphys3365,,8,nphys,nature physics,1434326400,2015-06-15,quantum-information;quantum-mechanics,https://www.nature.com/articles/nphys3365,11
letter,Gating a single-molecule transistor with individual atoms,,[],True,"[""Jes\u00fas Mart\u00ednez-Blanco"", ""Christophe Nacci"", ""Steven C. Erwin"", ""Kiyoshi Kanisawa"", ""Elina Locane"", ""Mark Thomas"", ""Felix von Oppen"", ""Piet W. Brouwer"", ""Stefan F\u00f6lsch""]","Martínez-Blanco, J., Nacci, C., Erwin, S. et al. Gating a single-molecule transistor with individual atoms. Nature Phys11, 640–644 (2015).",1084,175,41,aplusplus,10.1038/nphys3385,https://doi.org/10.1038/nphys3385,,8,nphys,nature physics,1436745600,2015-07-13,molecular-electronics,https://www.nature.com/articles/nphys3385,11
letter,Extremely large magnetoresistance and ultrahigh mobility in the topological Weyl semimetal candidate NbP,,[],True,"[""Chandra Shekhar"", ""Ajaya K. Nayak"", ""Yan Sun"", ""Marcus Schmidt"", ""Michael Nicklas"", ""Inge Leermakers"", ""Uli Zeitler"", ""Yurii Skourski"", ""Jochen Wosnitza"", ""Zhongkai Liu"", ""Yulin Chen"", ""Walter Schnelle"", ""Horst Borrmann"", ""Yuri Grin"", ""Claudia Felser"", ""Binghai Yan""]","Shekhar, C., Nayak, A., Sun, Y. et al. Extremely large magnetoresistance and ultrahigh mobility in the topological Weyl semimetal candidate NbP. Nature Phys11, 645–649 (2015).",7151,97,594,aplusplus,10.1038/nphys3372,https://doi.org/10.1038/nphys3372,,8,nphys,nature physics,1434931200,2015-06-22,topological-matter,https://www.nature.com/articles/nphys3372,11
letter,Linear magnetoresistance in mosaic-like bilayer graphene,,[],True,"[""Ferdinand Kisslinger"", ""Christian Ott"", ""Christian Heide"", ""Erik Kampert"", ""Benjamin Butz"", ""Erdmann Spiecker"", ""Sam Shallcross"", ""Heiko B. Weber""]","Kisslinger, F., Ott, C., Heide, C. et al. Linear magnetoresistance in mosaic-like bilayer graphene. Nature Phys11, 650–653 (2015).",1108,26,61,aplusplus,10.1038/nphys3368,https://doi.org/10.1038/nphys3368,,8,nphys,nature physics,1434931200,2015-06-22,electronic-properties-and-materials;graphene;two-dimensional-materials,https://www.nature.com/articles/nphys3368,11
letter,Probing molecular chirality on a sub-femtosecond timescale,,[],True,"[""R. Cireasa"", ""A. E. Boguslavskiy"", ""B. Pons"", ""M. C. H. Wong"", ""D. Descamps"", ""S. Petit"", ""H. Ruf"", ""N. Thir\u00e9"", ""A. Ferr\u00e9"", ""J. Suarez"", ""J. Higuet"", ""B. E. Schmidt"", ""A. F. Alharbi"", ""F. L\u00e9gar\u00e9"", ""V. Blanchet"", ""B. Fabre"", ""S. Patchkovskii"", ""O. Smirnova"", ""Y. Mairesse"", ""V. R. Bhardwaj""]","Cireasa, R., Boguslavskiy, A., Pons, B. et al. Probing molecular chirality on a sub-femtosecond timescale. Nature Phys11, 654–658 (2015).",1642,24,125,aplusplus,10.1038/nphys3369,https://doi.org/10.1038/nphys3369,,8,nphys,nature physics,1435536000,2015-06-29,chemical-physics;high-harmonic-generation;ultrafast-photonics,https://www.nature.com/articles/nphys3369,11
letter,Adaptation to sensory input tunes visual cortex to criticality,,[],True,"[""Woodrow L. Shew"", ""Wesley P. Clawson"", ""Jeff Pobst"", ""Yahya Karimipanah"", ""Nathaniel C. Wright"", ""Ralf Wessel""]","Shew, W., Clawson, W., Pobst, J. et al. Adaptation to sensory input tunes visual cortex to criticality. Nature Phys11, 659–663 (2015).",1278,58,86,aplusplus,10.1038/nphys3370,https://doi.org/10.1038/nphys3370,,8,nphys,nature physics,1434931200,2015-06-22,biological-physics,https://www.nature.com/articles/nphys3370,11
letter,Central engine of a gamma-ray blazar resolved through the magnifying glass of gravitational microlensing,,[],True,"[""Andrii Neronov"", ""Ievgen Vovk"", ""Denys Malyshev""]","Neronov, A., Vovk, I. & Malyshev, D. Central engine of a gamma-ray blazar resolved through the magnifying glass of gravitational microlensing. Nature Phys11, 664–667 (2015).",181,53,16,aplusplus,10.1038/nphys3376,https://doi.org/10.1038/nphys3376,,8,nphys,nature physics,1436140800,2015-07-06,high-energy-astrophysics,https://www.nature.com/articles/nphys3376,11
article,Universal decoherence due to gravitational time dilation,"<p>The physics of low-energy quantum systems is usually studied without explicit consideration of the background spacetime. Phenomena inherent to quantum theory in curved spacetime, such as Hawking radiation, are typically assumed to be relevant only for extreme physical conditions: at high energies and in strong gravitational fields. Here we consider low-energy quantum mechanics in the presence of gravitational time dilation and show that the latter leads to the decoherence of quantum superpositions. Time dilation induces a universal coupling between the internal degrees of freedom and the centre of mass of a composite particle. The resulting correlations lead to decoherence in the particle position, even without any external environment. We also show that the weak time dilation on Earth is already sufficient to affect micrometre-scale objects. Gravity can therefore account for the emergence of classicality and this effect could in principle be tested in future matter-wave experiments.</p>",[],False,"[""Igor Pikovski"", ""Magdalena Zych"", ""Fabio Costa"", ""\u010caslav Brukner""]","Pikovski, I., Zych, M., Costa, F. et al. Universal decoherence due to gravitational time dilation. Nature Phys11, 668–672 (2015).",1536,336,109,aplusplus,10.1038/nphys3366,https://doi.org/10.1038/nphys3366,,8,nphys,nature physics,1434326400,2015-06-15,macromolecules-and-clusters;quantum-mechanics;theoretical-physics,https://www.nature.com/articles/nphys3366,11
article,Pressure is not a state function for generic active fluids,"<p>Pressure is the mechanical force per unit area that a confined system exerts on its container. In thermal equilibrium, it depends only on bulk properties&#8212;such as density and temperature&#8212;through an equation of state. Here we show that in a wide class of active systems the pressure depends on the precise interactions between the active particles and the confining walls. In general, therefore, active fluids have no equation of state. Their mechanical pressure exhibits anomalous properties that defy the familiar thermodynamic reasoning that holds in equilibrium. The pressure remains a function of state, however, in some specific and well-studied active models that tacitly restrict the character of the particle&#8211;wall and/or particle&#8211;particle&#160;interactions.</p>",[],False,"[""A. P. Solon"", ""Y. Fily"", ""A. Baskaran"", ""M. E. Cates"", ""Y. Kafri"", ""M. Kardar"", ""J. Tailleur""]","Solon, A., Fily, Y., Baskaran, A. et al. Pressure is not a state function for generic active fluids. Nature Phys11, 673–678 (2015).",2849,13,217,aplusplus,10.1038/nphys3377,https://doi.org/10.1038/nphys3377,Active Matter,8,nphys,nature physics,1435536000,2015-06-29,biological-physics;statistical-physics-thermodynamics-and-nonlinear-dynamics,https://www.nature.com/articles/nphys3377,11
article,Spin-disordered quantum phases in a quasi-one-dimensional triangular lattice,"<p>Large quantum fluctuations drive the spins in solids into magnetically disordered phases that are not simply paramagnetic. This class of system includes the valence bond crystals and quantum spin liquids, in which spin singlets&#8212;the basic unit of entangled pairs of spins&#8212;form solids and liquids, respectively. In both phases, geometrical frustration is expected to play a role. So far, very few candidate quantum-spin-liquid materials have been found, including an organic Mott insulator, &#954;-(ET)<sub>2</sub>Cu<sub>2</sub>(CN)<sub>3</sub>, which is based on a regular triangular lattice. Here, we report a material, &#954;-(ET)<sub>2</sub>B(CN)<sub>4</sub>, with different geometry&#8212;a highly distorted quasi-one-dimensional triangular lattice. The magnetic susceptibility follows that of the spin-1/2 Heisenberg model on this distorted lattice. The material sustains a magnetically disordered Mott insulating state with enhanced quantum fluctuations over a wide temperature range, and undergoes a transition into a spin-gapped phase at 5 K.</p>",[],False,"[""Yukihiro Yoshida"", ""Hiroshi Ito"", ""Mitsuhiko Maesato"", ""Yasuhiro Shimizu"", ""Hiromi Hayama"", ""Takaaki Hiramatsu"", ""Yuto Nakamura"", ""Hideo Kishida"", ""Takashi Koretsune"", ""Chisa Hotta"", ""Gunzi Saito""]","Yoshida, Y., Ito, H., Maesato, M. et al. Spin-disordered quantum phases in a quasi-one-dimensional triangular lattice. Nature Phys11, 679–683 (2015).",445,4,27,aplusplus,10.1038/nphys3359,https://doi.org/10.1038/nphys3359,,8,nphys,nature physics,1433721600,2015-06-08,electronic-properties-and-materials,https://www.nature.com/articles/nphys3359,11
article,Translation correlations in anisotropically scattering media,"<p>Controlling light propagation across scattering media by wavefront shaping holds great promise for a wide range of communications and imaging applications. But, finding the right shape for the wavefront is a challenge when the mapping between input and output scattered wavefronts (that is, the transmission matrix) is not known. Correlations in transmission matrices, especially the so-called memory effect, have been exploited to address this limitation. However, the traditional memory effect applies to thin scattering layers at a distance from the target, which precludes its use within thick scattering media, such as fog and biological tissue. Here, we theoretically predict and experimentally verify new transmission matrix correlations within thick anisotropically scattering media, with important implications for biomedical imaging and adaptive&#160;optics.</p>",[],False,"[""Benjamin Judkewitz"", ""Roarke Horstmeyer"", ""Ivo M. Vellekoop"", ""Ioannis N. Papadopoulos"", ""Changhuei Yang""]","Judkewitz, B., Horstmeyer, R., Vellekoop, I. et al. Translation correlations in anisotropically scattering media. Nature Phys11, 684–689 (2015).",1696,3,90,aplusplus,10.1038/nphys3373,https://doi.org/10.1038/nphys3373,,8,nphys,nature physics,1435536000,2015-06-29,biological-physics;optical-physics,https://www.nature.com/articles/nphys3373,11
article,Secondary reconnection sites in reconnection-generated flux ropes and reconnection fronts,"<p>The primary target of the Magnetospheric MultiScale (MMS) mission is the electron-scale diffusion layer around reconnection sites. Here we study where these regions are found in full three-dimensional simulations. In two dimensions the sites of electron diffusion, defined as the regions where magnetic topology changes and electrons move with respect to the magnetic field lines, are located near the reconnection site. But in three dimensions we find that the reconnection exhaust far from the primary reconnection site also becomes host to secondary reconnection sites. Four diagnostics are used to demonstrate the point: the direct observation of topology impossible without secondary reconnection, the direct measurement of topological field line breakage, the measurement of electron jets emerging from secondary reconnection regions, and the violation of the frozen-in condition. We conclude that secondary reconnection occurs in a large part of the exhaust, providing many more chances for MMS to find itself in the right region to hit its target.</p>",[],False,"[""Giovanni Lapenta"", ""Stefano Markidis"", ""Martin V. Goldman"", ""David L. Newman""]","Lapenta, G., Markidis, S., Goldman, M. et al. Secondary reconnection sites in reconnection-generated flux ropes and reconnection fronts. Nature Phys11, 690–695 (2015).",308,4,49,aplusplus,10.1038/nphys3406,https://doi.org/10.1038/nphys3406,,8,nphys,nature physics,1437350400,2015-07-20,astrophysical-plasmas;computational-science;magnetospheric-physics,https://www.nature.com/articles/nphys3406,11
futures,Overseer,,[],True,"[""Aldous Mercer""]","Mercer, A. Overseer. Nature Phys11, 696 (2015).",132,10,0,aplusplus,10.1038/nphys3444,https://doi.org/10.1038/nphys3444,,8,nphys,nature physics,1438300800,2015-07-31,physics,https://www.nature.com/articles/nphys3444,11
